250,165287
250,162063
250,161885
250,161599
250,161915
250,161947
250,161812
250,162201
250,162129
250,163814
250,162135
250,165612
250,163886
250,162449
250,161202
250,164009
250,163577
250,163450
250,163349
250,164784
250,161558
250,164932
250,165008
250,163246
250,162705
250,163073
250,165806
250,162242
250,160781
250,161672
250,161365
250,162163
250,161895
250,161556
250,162911
250,163089
250,160662
250,164926
250,163794
250,165078
250,164782
250,162754
250,162845
250,163383
250,166090
250,161244
250,162951
250,160925
250,161826
250,162767
250,160107
250,163798
250,164004
250,161444
250,163187
250,163334
250,162361
250,162682
250,164437
250,162911
250,163097
250,162553
250,164204
250,164446
250,160525
250,164557
250,164848
250,163505
250,163466
250,162884
250,162327
250,161683
250,163134
250,160299
250,162899
250,163267
250,162101
250,168152
250,164462
250,162266
250,161168
250,162989
250,162300
250,162951
250,165261
250,163692
250,164039
250,164268
250,163629
250,163957
250,163530
250,163750
250,166688
250,163538
250,163108
250,162266
250,161860
250,162775
250,162987
250,162904
250,163121
250,162105
250,163590
250,164688
250,165718
250,162604
250,162258
250,164450
250,164357
250,163898
250,162322
250,163091
250,163441
250,162756
250,163829
250,163362
250,161781
250,164095
250,163046
250,162752
250,162338
250,163636
250,162733
250,163011
250,163019
250,162416
250,164346
250,163114
250,165920
250,163670
250,162441
250,163941
250,163447
250,161282
250,161291
250,162649
250,165708
250,164599
250,163282
250,163076
250,164277
250,163790
250,165991
250,165082
250,164977
250,160495
250,161600
250,164996
250,162883
250,164734
250,162586
250,164441
250,163495
250,163119
250,164431
250,165667
250,164687
250,163596
250,163080
250,163797
250,163907
250,162749
250,163905
250,162847
250,166796
250,163164
250,162085
250,164722
250,163512
250,163132
250,164201
250,161993
250,163469
250,163585
250,163065
250,161392
250,175797
250,163142
250,164064
250,164744
250,164299
250,164106
250,164837
250,164943
250,164242
250,161563
250,164623
250,164128
250,163331
250,164902
250,162976
250,164498
250,165476
250,164557
250,164724
250,163129
250,165668
250,164026
250,163068
250,165293
250,161423
250,163310
250,166248
250,162938
250,162535
250,165390
250,163239
250,168511
250,167289
250,162431
250,162406
250,161986
250,160667
250,161097
250,163247
250,162904
250,164564
250,162907
250,162928
250,164927
250,162865
250,164426
250,164355
250,163098
250,165165
250,163361
250,164647
250,164714
250,163591
250,164439
250,162481
250,164368
250,164359
250,164816
250,164995
250,162988
250,164073
250,170499
250,163253
250,163810
250,162837
250,163802
250,162449
250,163572
250,162658
250,166283
250,164399
250,163180
250,169459
250,166417
250,165195
250,165080
250,165049
250,164888
250,164300
250,165149
250,164530
250,164296
250,164156
250,162585
250,165286
250,165523
250,165010
250,164706
250,166611
250,165065
250,165295
250,166268
250,163588
250,164286
250,164003
250,163820
250,169129
250,165513
250,165390
250,165295
250,164255
250,165005
250,164025
250,163368
250,163450
250,165759
250,164245
250,165117
250,164358
250,166790
250,164766
250,164827
250,163877
250,164386
250,163728
250,164026
250,163074
250,164567
250,164587
250,166034
250,164708
250,169121
250,164466
250,162749
250,164082
250,163515
250,164306
250,164890
250,165432
250,175387
250,165320
250,164782
250,165283
250,163501
250,165338
250,166226
250,165806
250,164363
250,164730
250,164118
250,164060
250,163997
250,164422
250,165062
250,166141
250,165345
250,165737
250,166201
250,163704
250,164911
250,164908
250,166799
250,165193
250,164820
250,165482
250,167203
250,165679
250,165315
250,164151
250,162972
250,164958
250,165109
250,163797
250,164866
250,163123
250,165095
250,170550
250,163724
250,166305
250,163575
250,164307
250,163016
250,163930
250,165367
250,165669
250,164345
250,169882
250,164995
250,164950
250,165898
250,163832
250,164256
250,166662
250,166053
250,165735
250,164081
250,165151
250,163246
250,166697
250,165807
250,164436
250,164729
250,165465
250,167311
250,166676
250,165630
250,166324
250,161612
250,165646
250,166020
250,171934
250,166263
250,166151
250,164855
250,164404
250,164931
250,166959
250,166608
250,167807
250,165359
250,164042
250,166704
250,163450
250,165458
250,166605
250,164785
250,168044
250,166402
250,165210
250,165506
250,166532
250,165286
250,164494
250,166636
250,164776
250,169004
250,166665
250,166758
250,165687
250,166878
250,167019
250,165889
250,164577
250,166134
250,166093
250,164673
250,164492
250,166188
250,166363
250,166825
250,165801
250,166092
250,163661
250,165346
250,166667
250,166880
250,164894
250,165619
250,166250
250,164840
250,167624
250,165115
250,166531
250,167110
250,165885
250,172161
250,165880
250,167439
250,166432
250,166154
250,166079
250,166171
250,167439
250,165888
250,165025
250,164679
250,168542
250,165293
250,166424
250,169258
250,166347
250,170077
250,170607
250,167266
250,167062
250,166644
250,166270
250,164684
250,165955
250,166341
250,168299
250,165696
250,165763
250,164672
250,166178
250,165805
250,165872
250,164770
250,165737
250,169448
250,165495
250,171779
250,164267
250,165951
250,165439
250,165074
250,164016
250,164561
250,167035
250,166972
250,165313
250,166285
250,170887
250,164894
250,167179
250,163587
250,165405
250,166289
250,166293
250,165125
250,165633
250,165852
250,166215
250,164685
250,166292
250,165185
250,165873
250,165509
250,165191
250,165670
250,167623
250,171993
250,166419
250,165787
250,165331
250,165537
250,167101
250,163785
250,166673
250,166954
250,167744
250,167309
250,170695
250,165423
250,170287
250,165645
250,165641
250,166426
250,165990
250,165069
250,165811
250,165308
250,167625
250,166412
250,166672
250,166870
250,164884
250,166132
250,165233
250,166969
250,168359
250,171738
250,167878
250,170361
250,166197
250,167119
250,166391
250,164900
250,166089
250,166474
250,165972
250,164387
250,168699
250,168081
250,167011
250,164579
250,167778
250,165458
250,165683
250,167343
250,166139
250,167904
250,167762
250,167799
250,166476
250,166020
250,167275
250,166950
250,166238
250,166365
250,166055
250,166980
250,167074
250,164936
250,166404
250,167739
250,166892
250,165394
250,168195
250,166911
250,165494
250,166071
250,171035
250,165169
250,166013
250,167575
250,165543
250,166899
250,166934
250,165314
250,166521
250,167009
250,167238
250,167814
250,164408
250,167168
250,169354
250,167667
250,166992
250,169185
250,166264
250,168169
250,168896
250,167319
250,164591
250,164981
250,166380
250,167648
250,164065
250,167009
250,166377
250,166498
250,169388
250,166887
250,165047
250,166116
250,167180
250,166916
250,166085
250,164913
250,165150
250,166953
250,166773
250,165682
250,165276
250,166503
250,166977
250,166894
250,166726
250,166342
250,165893
250,165193
250,166644
250,166383
250,166829
250,166038
250,165640
250,167337
250,165139
250,166694
250,167642
250,165133
250,169967
250,167715
250,165654
250,166333
250,166298
250,166561
250,167810
250,165926
250,167373
250,168015
250,166181
250,165705
250,164560
250,166812
250,166767
250,166885
250,167142
250,167130
250,169174
250,174444
250,169436
250,166509
250,166684
250,166054
250,164923
250,168100
250,167315
250,167541
250,167685
250,166254
250,171183
250,167185
250,166508
250,166807
250,165085
250,168112
250,165970
250,167813
250,167462
250,166761
250,167674
250,167557
250,167204
250,166902
250,167191
250,167654
250,167758
250,167652
250,165109
250,168560
250,166135
250,166728
250,166862
250,166495
250,166320
250,166730
250,165180
250,167912
250,166085
250,166791
250,177153
250,167657
250,167387
250,167181
250,169071
250,167332
250,168602
250,166744
250,168117
250,169395
250,167161
250,167207
250,165980
250,167993
250,166398
250,165881
250,167442
250,169422
250,167385
250,179886
250,167475
250,168123
250,167419
250,167442
250,167326
250,167547
250,168982
250,166930
250,166077
250,168686
250,173040
250,166399
250,168326
250,166812
250,167353
250,167362
250,165157
250,165922
250,165525
250,165182
250,166290
250,166656
250,167864
250,165310
250,187223
250,166512
250,167284
250,167133
250,177733
250,165960
250,165981
250,167645
250,166910
250,167483
250,166939
250,172064
250,175159
250,169996
250,175419
250,272461
250,171239
250,181758
250,171138
250,165649
250,168302
250,186704
250,168985
250,170668
250,175595
250,176109
250,209729
250,175799
250,176025
250,175131
250,174982
250,171535
250,179383
250,173068
250,183926
250,172173
250,174312
250,171652
250,175259
250,173222
250,167938
250,173820
250,176354
250,170847
250,173275
250,173300
250,172611
250,174303
250,167707
250,168190
250,167607
250,167100
250,166593
250,167778
250,166896
57,0
57,165281
57,142973
4,149993
9,126060
2,115902
9,120273
2,119528
58,150330
58,166131
22,163510
22,126451
22,127038
22,130997
116,132488
26,165141
4,129795
26,142534
24,129477
4,128883
6,115541
30,143308
26,151902
114,129990
26,175056
26,130503
4,133958
26,135071
114,126177
26,166484
4,126662
26,137600
26,126677
4,127037
46,152836
8,136687
12,164614
98,178280
102,158069
399,166098
450,248151
450,203901
450,200251
450,197728
450,198559
450,203213
450,197776
450,198582
450,197637
450,199302
450,198554
450,211214
